Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Sales,Cost,Profit,Profit_Margin,Order_Month,Month_Name,Quarter
O000863,2025-02-10,C0765,P0078,S009,2,0.1,9847.26,7568.8,2278.46,0.23138009964193085,2,February,2025Q1
O001147,2025-02-10,C0437,P0093,S015,5,0.0,169964.35,112116.7,57847.65,0.34035166786446686,2,February,2025Q1
O001943,2025-02-10,C0346,P0119,S021,5,0.1,17667.09,17107.6,559.49,0.031668486434381665,2,February,2025Q1
O002334,2025-02-10,C0397,P0042,S021,4,0.1,25455.56,22504.16,2951.4,0.1159432359767375,2,February,2025Q1
O002567,2025-02-10,C0538,P0120,S009,8,0.0,98025.36,79112.64,18912.72,0.1929370114019474,2,February,2025Q1
O002615,2025-02-10,C0686,P0059,S011,6,0.1,12242.72,10775.76,1466.96,0.11982304585909015,2,February,2025Q1
O003205,2025-02-10,C0454,P0035,S014,2,0.0,83163.56,56942.14,26221.42,0.31529939314767186,2,February,2025Q1
O003481,2025-02-10,C0724,P0107,S012,8,0.1,161799.05,141512.24,20286.81,0.12538275101120805,2,February,2025Q1
O003504,2025-02-10,C0378,P0094,S018,8,0.0,120039.36,82147.28,37892.08,0.3156637956083738,2,February,2025Q1
O003589,2025-02-10,C0113,P0113,S021,6,0.0,56935.38,41210.1,15725.28,0.2761952234269799,2,February,2025Q1
O004395,2025-02-10,C0747,P0095,S004,6,0.1,203568.12,151900.98,51667.14,0.2538076197785783,2,February,2025Q1
O004415,2025-02-10,C0095,P0026,S022,3,0.1,18293.18,13303.95,4989.23,0.2727371621555137,2,February,2025Q1
O004783,2025-02-10,C0332,P0101,S016,2,0.2,28850.22,30605.0,-1754.78,-0.06082379961054023,2,February,2025Q1
O004861,2025-02-10,C0466,P0091,S005,5,0.0,30997.6,22434.05,8563.55,0.27626493664025603,2,February,2025Q1
O005123,2025-02-10,C0817,P0093,S024,2,0.0,67985.74,44846.68,23139.06,0.34035166786446686,2,February,2025Q1
O005132,2025-02-10,C0489,P0086,S010,6,0.05,84680.4,75302.28,9378.12,0.1107472331259654,2,February,2025Q1
O005728,2025-02-10,C0530,P0119,S018,4,0.2,12563.26,13686.08,-1122.82,-0.0893732996053572,2,February,2025Q1
O000341,2025-02-09,C0741,P0042,S016,3,0.1,19091.67,16878.12,2213.55,0.11594323597673752,2,February,2025Q1
O000637,2025-02-09,C0112,P0022,S009,2,0.2,42834.94,34711.24,8123.7,0.18965125199194863,2,February,2025Q1
O000835,2025-02-09,C0253,P0099,S016,2,0.05,37323.88,29273.84,8050.04,0.21568068485913042,2,February,2025Q1
O001104,2025-02-09,C0774,P0014,S017,6,0.1,150274.22,113978.88,36295.34,0.24152738906247523,2,February,2025Q1
O001375,2025-02-09,C0631,P0043,S004,6,0.0,134610.78,115568.82,19041.96,0.14145939871977564,2,February,2025Q1
O001547,2025-02-09,C0077,P0064,S002,4,0.0,137502.0,99008.56,38493.44,0.27994821893499733,2,February,2025Q1
O001682,2025-02-09,C0059,P0017,S015,3,0.05,26626.47,24776.94,1849.53,0.06946208040344815,2,February,2025Q1
O001685,2025-02-09,C0079,P0033,S018,4,0.1,107184.1,84780.92,22403.18,0.2090158894836081,2,February,2025Q1
O001941,2025-02-09,C0335,P0048,S002,3,0.15,23344.79,23545.23,-200.44,-0.00858606995393833,2,February,2025Q1
O003697,2025-02-09,C0382,P0096,S010,2,0.2,10353.06,8409.38,1943.68,0.18773966344249915,2,February,2025Q1
O004122,2025-02-09,C0601,P0091,S001,4,0.15,21078.37,17947.24,3131.13,0.1485470650719197,2,February,2025Q1
O004512,2025-02-09,C0264,P0077,S023,7,0.0,277076.59,189234.92,87841.67,0.3170302839370154,2,February,2025Q1
O004622,2025-02-09,C0319,P0009,S010,8,0.0,270109.84,218139.76,51970.08,0.19240350518144766,2,February,2025Q1
O005187,2025-02-09,C0903,P0097,S022,7,0.15,63610.56,57601.04,6009.52,0.094473621989808,2,February,2025Q1
O005238,2025-02-09,C0505,P0028,S021,6,0.1,46759.09,42793.08,3966.01,0.08481794662813157,2,February,2025Q1
O005375,2025-02-09,C0081,P0077,S023,7,0.05,263222.76,189234.92,73987.84,0.28108450804178176,2,February,2025Q1
O005378,2025-02-09,C0320,P0094,S010,8,0.1,108035.42,82147.28,25888.14,0.2396264114121091,2,February,2025Q1
O005723,2025-02-09,C0440,P0108,S007,8,0.0,255132.72,180152.32,74980.4,0.29388782434491345,2,February,2025Q1
O005798,2025-02-09,C0314,P0025,S022,4,0.2,4732.45,4162.24,570.21,0.12048938710393138,2,February,2025Q1
O005861,2025-02-09,C0308,P0047,S002,4,0.0,2611.96,2158.36,453.6,0.17366269008713764,2,February,2025Q1
O000039,2025-02-08,C0741,P0093,S004,5,0.2,135971.48,112116.7,23854.78,0.17543958483058356,2,February,2025Q1
O000547,2025-02-08,C0655,P0059,S009,7,0.2,12696.15,12571.72,124.43,0.009800608845988745,2,February,2025Q1
O001288,2025-02-08,C0376,P0108,S005,6,0.0,191349.54,135114.24,56235.3,0.2938878243449135,2,February,2025Q1
O001766,2025-02-08,C0335,P0021,S017,6,0.05,139158.66,118647.36,20511.3,0.14739506689702242,2,February,2025Q1
O002327,2025-02-08,C0182,P0048,S003,3,0.15,23344.79,23545.23,-200.44,-0.00858606995393833,2,February,2025Q1
O002512,2025-02-08,C0444,P0077,S001,7,0.0,277076.59,189234.92,87841.67,0.3170302839370154,2,February,2025Q1
O002673,2025-02-08,C0822,P0103,S009,7,0.0,70346.43,53443.67,16902.76,0.24027885992224482,2,February,2025Q1
O003300,2025-02-08,C0340,P0003,S023,1,0.1,10465.02,7912.86,2552.16,0.2438753103195216,2,February,2025Q1
O004079,2025-02-08,C0834,P0002,S011,4,0.0,106092.56,75931.48,30161.08,0.2842902461774888,2,February,2025Q1
O004174,2025-02-08,C0493,P0059,S010,6,0.05,12922.87,10775.76,2147.11,0.16614807701385217,2,February,2025Q1
O004219,2025-02-08,C0052,P0095,S025,2,0.15,64086.26,50633.66,13452.6,0.2099139503537888,2,February,2025Q1
O004317,2025-02-08,C0430,P0070,S001,7,0.15,70879.79,56345.38,14534.41,0.20505718202607542,2,February,2025Q1
O005166,2025-02-08,C0806,P0042,S015,4,0.2,22627.17,22504.16,123.01,0.005436384664984618,2,February,2025Q1
O005689,2025-02-08,C0940,P0062,S002,2,0.15,27458.64,23816.98,3641.66,0.13262346569240138,2,February,2025Q1
O005786,2025-02-08,C0601,P0012,S008,6,0.0,15011.52,12103.08,2908.44,0.19374720214874977,2,February,2025Q1
O000549,2025-02-07,C0284,P0100,S002,7,0.1,116455.25,108885.28,7569.97,0.06500325232224395,2,February,2025Q1
O001648,2025-02-07,C0453,P0098,S012,1,0.0,20215.45,13363.15,6852.3,0.33896351552896425,2,February,2025Q1
O002022,2025-02-07,C0202,P0062,S004,8,0.0,129217.12,95267.92,33949.2,0.2627298921381315,2,February,2025Q1
O003313,2025-02-07,C0373,P0004,S012,7,0.0,59616.06,42650.72,16965.34,0.28457667279588755,2,February,2025Q1
O003405,2025-02-07,C0506,P0028,S013,6,0.05,49356.81,42793.08,6563.73,0.13298529625395158,2,February,2025Q1
O003664,2025-02-07,C0466,P0110,S002,8,0.05,273575.68,205935.28,67640.4,0.24724566160266875,2,February,2025Q1
O005465,2025-02-07,C0604,P0092,S025,2,0.05,34137.98,23989.24,10148.74,0.297285896822249,2,February,2025Q1
O000119,2025-02-06,C0765,P0088,S005,1,0.1,30742.69,23430.43,7312.26,0.23785361658332438,2,February,2025Q1
O000355,2025-02-06,C0273,P0100,S014,6,0.2,88727.81,93330.24,-4602.43,-0.05187133549222054,2,February,2025Q1
O000469,2025-02-06,C0319,P0079,S011,8,0.0,342494.0,233364.08,109129.92,0.3186330855431044,2,February,2025Q1
O000503,2025-02-06,C0664,P0003,S005,8,0.2,74417.92,63302.88,11115.04,0.14935972410946183,2,February,2025Q1
O001431,2025-02-06,C0184,P0091,S025,8,0.05,47116.35,35894.48,11221.87,0.23817358517796902,2,February,2025Q1
O001670,2025-02-06,C0973,P0054,S020,2,0.15,15808.01,15963.22,-155.21,-0.00981844014521752,2,February,2025Q1
O002147,2025-02-06,C0902,P0097,S024,6,0.05,60937.84,49372.32,11565.52,0.18979208977541706,2,February,2025Q1
O003214,2025-02-06,C0486,P0011,S014,1,0.0,11666.8,8994.13,2672.67,0.22908338190420682,2,February,2025Q1
O003354,2025-02-06,C0037,P0034,S011,1,0.0,12876.1,10229.52,2646.58,0.20554205077624435,2,February,2025Q1
O003391,2025-02-06,C0556,P0039,S021,2,0.0,55034.4,44146.1,10888.3,0.19784534763711423,2,February,2025Q1
O004701,2025-02-06,C0382,P0034,S006,4,0.0,51504.4,40918.08,10586.32,0.20554205077624435,2,February,2025Q1
O004792,2025-02-06,C0245,P0071,S003,1,0.2,5341.45,4703.69,637.76,0.11939829072630091,2,February,2025Q1
O005860,2025-02-06,C0251,P0112,S015,4,0.1,137749.75,109452.64,28297.11,0.20542403888210323,2,February,2025Q1
O000281,2025-02-05,C0187,P0018,S010,2,0.2,2521.86,2146.48,375.38,0.14885045165076569,2,February,2025Q1
O000551,2025-02-05,C0504,P0119,S007,7,0.0,27482.14,23950.64,3531.5,0.1285016377909435,2,February,2025Q1
O001086,2025-02-05,C0934,P0050,S010,4,0.0,76426.04,59575.36,16850.68,0.2204834896587603,2,February,2025Q1
O001090,2025-02-05,C0399,P0116,S007,3,0.0,37106.73,27611.76,9494.97,0.2558826929777967,2,February,2025Q1
O001986,2025-02-05,C0008,P0096,S002,7,0.15,38500.43,29432.83,9067.6,0.23551944744513245,2,February,2025Q1
O002537,2025-02-05,C0285,P0014,S018,5,0.0,139142.8,94982.4,44160.4,0.3173746683263525,2,February,2025Q1
O003025,2025-02-05,C0214,P0001,S011,6,0.1,32600.99,24571.86,8029.13,0.24628485208578021,2,February,2025Q1
O003267,2025-02-05,C0733,P0112,S013,8,0.1,275499.5,218905.28,56594.22,0.20542403888210323,2,February,2025Q1
O003864,2025-02-05,C0928,P0044,S023,8,0.0,92911.6,80550.56,12361.04,0.1330408689550067,2,February,2025Q1
O003878,2025-02-05,C0837,P0091,S022,7,0.0,43396.64,31407.67,11988.97,0.27626493664025603,2,February,2025Q1
O004239,2025-02-05,C0485,P0042,S011,2,0.15,12020.68,11252.08,768.6,0.063939810393422,2,February,2025Q1
O004545,2025-02-05,C0789,P0066,S019,8,0.05,127229.93,114499.28,12730.65,0.10006018238004219,2,February,2025Q1
O005016,2025-02-05,C0407,P0091,S005,7,0.0,43396.64,31407.67,11988.97,0.27626493664025603,2,February,2025Q1
O005074,2025-02-05,C0977,P0106,S005,6,0.1,83925.61,67797.06,16128.55,0.1921767384234681,2,February,2025Q1
O005522,2025-02-05,C0157,P0074,S022,5,0.05,81296.3,63376.2,17920.1,0.22042946603965985,2,February,2025Q1
O005617,2025-02-05,C0756,P0111,S012,2,0.0,52602.26,39234.6,13367.66,0.25412710404457906,2,February,2025Q1
O005729,2025-02-05,C0183,P0039,S021,8,0.2,176110.08,176584.4,-474.32,-0.0026933154536071986,2,February,2025Q1
O000138,2025-02-04,C0257,P0013,S007,8,0.05,70058.47,49150.72,20907.75,0.29843286614737663,2,February,2025Q1
O000387,2025-02-04,C0571,P0069,S024,2,0.0,13123.8,11520.34,1603.46,0.12217955165424649,2,February,2025Q1
O001128,2025-02-04,C0907,P0028,S014,5,0.15,36801.13,35660.9,1140.23,0.03098355947222273,2,February,2025Q1
O001430,2025-02-04,C0287,P0074,S012,6,0.0,102690.06,76051.44,26638.62,0.25940796996320775,2,February,2025Q1
O001640,2025-02-04,C0939,P0108,S021,8,0.1,229619.45,180152.32,49467.13,0.21543092277243933,2,February,2025Q1
O002059,2025-02-04,C0892,P0101,S023,6,0.05,102778.92,91815.0,10963.92,0.10667479284662652,2,February,2025Q1
O002532,2025-02-04,C0194,P0104,S009,8,0.1,56454.98,49067.76,7387.22,0.13085152098185138,2,February,2025Q1
O003154,2025-02-04,C0729,P0106,S009,3,0.1,41962.81,33898.53,8064.28,0.19217683467813523,2,February,2025Q1
O003548,2025-02-04,C0876,P0083,S004,1,0.05,14428.08,11765.35,2662.73,0.18455192929343336,2,February,2025Q1
O003648,2025-02-04,C0970,P0103,S019,1,0.0,10049.49,7634.81,2414.68,0.2402788599222448,2,February,2025Q1
O003798,2025-02-04,C0952,P0092,S025,8,0.0,143738.88,95956.96,47781.92,0.33242168020232243,2,February,2025Q1
O003818,2025-02-04,C0362,P0102,S006,8,0.15,8692.17,8501.28,190.89,0.02196114434025105,2,February,2025Q1
O005048,2025-02-04,C0358,P0110,S025,5,0.1,161985.6,128709.55,33276.05,0.20542597613615038,2,February,2025Q1
O005761,2025-02-04,C0886,P0108,S021,5,0.05,151485.05,112595.2,38889.85,0.2567240133597342,2,February,2025Q1
O005980,2025-02-04,C0578,P0083,S005,5,0.2,60749.8,58826.75,1923.05,0.031655248247730854,2,February,2025Q1
O000117,2025-02-03,C0216,P0086,S021,4,0.2,47539.87,50201.52,-2661.65,-0.0559877424990855,2,February,2025Q1
O000398,2025-02-03,C0182,P0119,S015,8,0.2,25126.53,27372.16,-2245.63,-0.089372866050346,2,February,2025Q1
O000450,2025-02-03,C0993,P0020,S009,1,0.05,43838.95,29988.25,13850.7,0.3159450671149743,2,February,2025Q1
O000484,2025-02-03,C0349,P0027,S023,7,0.1,78897.17,65868.46,13028.71,0.16513532741415185,2,February,2025Q1
O000745,2025-02-03,C0890,P0040,S004,6,0.0,2163.36,1521.48,641.88,0.2967051253605502,2,February,2025Q1
O001047,2025-02-03,C0122,P0019,S005,4,0.0,128567.36,97191.56,31375.8,0.2440417225647318,2,February,2025Q1
O001565,2025-02-03,C0545,P0013,S009,4,0.15,31341.95,24575.36,6766.59,0.2158956287021069,2,February,2025Q1
O002106,2025-02-03,C0116,P0061,S015,7,0.15,147650.2,139200.74,8449.46,0.057226200844970064,2,February,2025Q1
O002270,2025-02-03,C0420,P0067,S018,1,0.15,17635.7,14775.09,2860.61,0.16220563969675147,2,February,2025Q1
O002435,2025-02-03,C0408,P0087,S013,1,0.0,34747.8,22799.65,11948.15,0.3438534238138817,2,February,2025Q1
O002640,2025-02-03,C0474,P0078,S009,3,0.2,13129.68,11353.2,1776.48,0.1353026120971722,2,February,2025Q1
O002822,2025-02-03,C0063,P0035,S002,2,0.1,74847.2,56942.14,17905.06,0.23922150728417366,2,February,2025Q1
O003147,2025-02-03,C0204,P0060,S019,8,0.2,192040.51,167811.68,24228.83,0.12616520337297585,2,February,2025Q1
O003827,2025-02-03,C0318,P0029,S007,7,0.0,2336.53,1542.59,793.94,0.33979448156026243,2,February,2025Q1
O003962,2025-02-03,C0171,P0026,S024,8,0.2,43361.6,35477.2,7884.4,0.18182908379764584,2,February,2025Q1
O004556,2025-02-03,C0844,P0078,S016,8,0.15,37200.76,30275.2,6925.56,0.18616716432675032,2,February,2025Q1
O004596,2025-02-03,C0329,P0064,S020,1,0.15,29219.18,24752.14,4467.04,0.15288040253011892,2,February,2025Q1
O004683,2025-02-03,C0259,P0119,S012,5,0.1,17667.09,17107.6,559.49,0.031668486434381665,2,February,2025Q1
O005296,2025-02-03,C0641,P0106,S018,4,0.15,52842.05,45198.04,7644.01,0.14465771104641095,2,February,2025Q1
O005751,2025-02-03,C0535,P0035,S005,4,0.0,166327.12,113884.28,52442.84,0.31529939314767186,2,February,2025Q1
O005889,2025-02-03,C0720,P0083,S018,1,0.05,14428.08,11765.35,2662.73,0.18455192929343336,2,February,2025Q1
O000568,2025-02-02,C0812,P0070,S021,5,0.1,53606.56,40246.7,13359.86,0.249220617775138,2,February,2025Q1
O000581,2025-02-02,C0124,P0036,S005,7,0.0,96247.55,67585.35,28662.2,0.29779667118799386,2,February,2025Q1
O000879,2025-02-02,C0275,P0115,S021,7,0.1,212276.67,179040.89,33235.78,0.15656821825968908,2,February,2025Q1
O001647,2025-02-02,C0064,P0079,S009,2,0.0,85623.5,58341.02,27282.48,0.3186330855431044,2,February,2025Q1
O001794,2025-02-02,C0671,P0007,S017,4,0.05,71304.19,52432.24,18871.95,0.2646681772838314,2,February,2025Q1
O001954,2025-02-02,C0627,P0037,S024,8,0.15,251354.93,213680.72,37674.21,0.14988450793465638,2,February,2025Q1
O002019,2025-02-02,C0928,P0116,S005,5,0.0,61844.55,46019.6,15824.95,0.25588269297779676,2,February,2025Q1
O002396,2025-02-02,C0950,P0009,S005,3,0.0,101291.19,81802.41,19488.78,0.19240350518144764,2,February,2025Q1
O002974,2025-02-02,C0737,P0081,S022,8,0.1,299362.46,239348.96,60013.5,0.20047102766325475,2,February,2025Q1
O003035,2025-02-02,C0130,P0026,S020,3,0.2,16260.6,13303.95,2956.65,0.18182908379764584,2,February,2025Q1
O004549,2025-02-02,C0464,P0003,S008,7,0.0,81394.6,55390.02,26004.58,0.31948777928756944,2,February,2025Q1
O005870,2025-02-02,C0993,P0006,S008,5,0.0,9704.45,7361.75,2342.7,0.24140471639299493,2,February,2025Q1
O000321,2025-02-01,C0370,P0072,S024,7,0.05,196259.26,140774.27,55484.99,0.282712723975419,2,February,2025Q1
O000878,2025-02-01,C0541,P0003,S014,6,0.15,59301.78,47477.16,11824.62,0.19939738739714055,2,February,2025Q1
O000909,2025-02-01,C0403,P0098,S002,3,0.15,51549.4,40089.45,11459.95,0.2223100559851327,2,February,2025Q1
O000966,2025-02-01,C0326,P0060,S018,7,0.0,210044.31,146835.22,63209.09,0.3009321699788011,2,February,2025Q1
O001320,2025-02-01,C0523,P0055,S021,1,0.05,30118.98,26660.35,3458.63,0.11483224199491485,2,February,2025Q1
O001669,2025-02-01,C0242,P0064,S003,1,0.05,32656.72,24752.14,7904.58,0.24205064072570667,2,February,2025Q1
O002097,2025-02-01,C0611,P0103,S007,5,0.05,47735.08,38174.05,9561.03,0.20029357864279268,2,February,2025Q1
O002382,2025-02-01,C0754,P0114,S007,5,0.0,202595.85,145086.65,57509.2,0.28386168818364244,2,February,2025Q1
O002954,2025-02-01,C0413,P0111,S016,4,0.1,94684.07,78469.2,16214.87,0.17125235533284533,2,February,2025Q1
O003124,2025-02-01,C0475,P0011,S007,1,0.1,10500.12,8994.13,1505.99,0.14342597989356312,2,February,2025Q1
O003513,2025-02-01,C0662,P0106,S002,6,0.0,93250.68,67797.06,25453.62,0.27295908190696305,2,February,2025Q1
O003607,2025-02-01,C0708,P0023,S004,8,0.0,347240.64,224553.12,122687.52,0.3533213163067549,2,February,2025Q1
O004381,2025-02-01,C0232,P0054,S003,3,0.0,27896.49,23944.83,3951.66,0.14165438017471013,2,February,2025Q1
O004771,2025-02-01,C0978,P0010,S014,8,0.15,11618.62,9860.4,1758.22,0.15132778247330578,2,February,2025Q1
O004997,2025-02-01,C0009,P0057,S003,3,0.0,133388.01,88683.69,44704.32,0.33514496542830197,2,February,2025Q1
O005894,2025-02-01,C0288,P0057,S010,7,0.1,280114.82,206928.61,73186.21,0.26127218117199225,2,February,2025Q1
O000301,2025-01-31,C0062,P0046,S021,3,0.2,69386.11,60500.19,8885.92,0.12806482450161855,1,January,2025Q1
O000921,2025-01-31,C0862,P0048,S009,6,0.0,54928.92,47090.46,7838.46,0.14270187726246938,1,January,2025Q1
O002345,2025-01-31,C0635,P0097,S014,2,0.2,17105.36,16457.44,647.92,0.037878185551195646,1,January,2025Q1
O002361,2025-01-31,C0362,P0014,S003,6,0.2,133577.09,113978.88,19598.21,0.14671834818380905,1,January,2025Q1
O003111,2025-01-31,C0128,P0003,S020,6,0.1,62790.12,47477.16,15312.96,0.2438753103195216,1,January,2025Q1
O003463,2025-01-31,C0311,P0075,S010,5,0.05,166590.2,132366.45,34223.75,0.20543675438291087,1,January,2025Q1
O003861,2025-01-31,C0707,P0068,S011,2,0.15,33472.54,32829.92,642.62,0.01919842354359723,1,January,2025Q1
O003925,2025-01-31,C0099,P0064,S008,3,0.05,97970.17,74256.42,23713.75,0.2420507180910271,1,January,2025Q1
O004020,2025-01-31,C0655,P0027,S012,1,0.0,12523.36,9409.78,3113.58,0.24862177562571067,1,January,2025Q1
O004437,2025-01-31,C0825,P0095,S008,1,0.0,37697.8,25316.83,12380.97,0.32842685780072045,1,January,2025Q1
O004534,2025-01-31,C0588,P0113,S005,7,0.0,66424.61,48078.45,18346.16,0.27619522342697983,1,January,2025Q1
O005110,2025-01-31,C0370,P0093,S002,3,0.15,86681.82,67270.02,19411.8,0.22394315209348395,1,January,2025Q1
O005374,2025-01-31,C0754,P0032,S010,6,0.1,204582.67,152550.78,52031.89,0.25433185518597445,1,January,2025Q1
O000910,2025-01-30,C0647,P0092,S022,5,0.1,80853.12,59973.1,20880.02,0.25824631133591386,1,January,2025Q1
O001163,2025-01-30,C0667,P0050,S014,4,0.0,76426.04,59575.36,16850.68,0.2204834896587603,1,January,2025Q1
O001351,2025-01-30,C0641,P0105,S001,6,0.0,109481.22,72173.28,37307.94,0.3407702252495908,1,January,2025Q1
O001711,2025-01-30,C0594,P0011,S009,6,0.0,70000.8,53964.78,16036.02,0.2290833819042068,1,January,2025Q1
O002152,2025-01-30,C0654,P0014,S025,5,0.2,111314.24,94982.4,16331.84,0.1467183354079406,1,January,2025Q1
O002625,2025-01-30,C0447,P0052,S014,3,0.1,74904.29,68386.98,6517.31,0.08700850111522318,1,January,2025Q1
O003015,2025-01-30,C0979,P0042,S025,7,0.1,44547.24,39382.28,5164.96,0.11594343443050568,1,January,2025Q1
O003479,2025-01-30,C0374,P0069,S008,4,0.0,26247.6,23040.68,3206.92,0.12217955165424649,1,January,2025Q1
O004042,2025-01-30,C0208,P0021,S002,4,0.0,97655.2,79098.24,18556.96,0.1900253135521713,1,January,2025Q1
O004129,2025-01-30,C0799,P0038,S006,6,0.0,176715.54,120197.04,56518.5,0.31982756015684866,1,January,2025Q1
O004883,2025-01-30,C0662,P0003,S006,6,0.1,62790.12,47477.16,15312.96,0.2438753103195216,1,January,2025Q1
O005038,2025-01-30,C0059,P0093,S002,1,0.15,28893.94,22423.34,6470.6,0.22394315209348398,1,January,2025Q1
O000090,2025-01-29,C0205,P0035,S025,3,0.05,118508.07,85413.21,33094.86,0.2792625008575365,1,January,2025Q1
O000842,2025-01-29,C0762,P0010,S018,7,0.0,11960.34,8627.85,3332.49,0.2786283667521157,1,January,2025Q1
O001015,2025-01-29,C0309,P0079,S021,7,0.0,299682.25,204193.57,95488.68,0.3186330855431044,1,January,2025Q1
O001624,2025-01-29,C0949,P0016,S010,7,0.1,89767.31,73165.54,16601.77,0.18494226907322944,1,January,2025Q1
O002395,2025-01-29,C0741,P0092,S023,3,0.1,48511.87,35983.86,12528.01,0.2582462807556171,1,January,2025Q1
O003061,2025-01-29,C0340,P0032,S022,8,0.15,257622.62,203401.04,54221.58,0.21046901859782344,1,January,2025Q1
O003218,2025-01-29,C0389,P0063,S001,1,0.0,2046.14,1824.24,221.9,0.10844810228039137,1,January,2025Q1
O004056,2025-01-29,C0733,P0030,S015,2,0.1,22297.16,20709.24,1587.92,0.07121624458002723,1,January,2025Q1
O004072,2025-01-29,C0754,P0015,S014,5,0.0,149751.1,117505.45,32245.65,0.2153283014281698,1,January,2025Q1
O004410,2025-01-29,C0955,P0025,S020,8,0.05,11239.56,8324.48,2915.08,0.25935890728818567,1,January,2025Q1
O005077,2025-01-29,C0894,P0084,S012,1,0.0,23755.63,15686.71,8068.92,0.33966348187776957,1,January,2025Q1
O005171,2025-01-29,C0261,P0036,S011,1,0.0,13749.65,9655.05,4094.6,0.29779667118799386,1,January,2025Q1
O005333,2025-01-29,C0883,P0088,S008,6,0.2,163960.99,140582.58,23378.41,0.14258519663732208,1,January,2025Q1
O005411,2025-01-29,C0201,P0069,S003,5,0.1,29528.55,28800.85,727.7,0.024643946282496096,1,January,2025Q1
O005937,2025-01-29,C0086,P0105,S011,7,0.0,127728.09,84202.16,43525.93,0.3407702252495908,1,January,2025Q1
O000362,2025-01-28,C0249,P0080,S005,5,0.0,99005.45,64082.85,34922.6,0.352734117162237,1,January,2025Q1
O000515,2025-01-28,C0926,P0044,S018,1,0.1,10452.56,10068.82,383.74,0.0367125374071041,1,January,2025Q1
O000593,2025-01-28,C0199,P0015,S005,8,0.1,215641.58,188008.72,27632.86,0.1281425409700671,1,January,2025Q1
O000632,2025-01-28,C0065,P0048,S012,8,0.1,65914.7,62787.28,3127.42,0.04744647248641047,1,January,2025Q1
O001564,2025-01-28,C0917,P0005,S019,5,0.0,200609.0,135856.6,64752.4,0.3227791375262326,1,January,2025Q1
O001926,2025-01-28,C0311,P0055,S009,2,0.15,53897.12,53320.7,576.42,0.010694820057175595,1,January,2025Q1
O002206,2025-01-28,C0730,P0097,S012,2,0.0,21381.7,16457.44,4924.26,0.23030254844095652,1,January,2025Q1
O002298,2025-01-28,C0340,P0110,S003,6,0.05,205181.76,154451.46,50730.3,0.24724566160266878,1,January,2025Q1
O002427,2025-01-28,C0377,P0028,S021,4,0.1,31172.72,28528.72,2644.0,0.08481775090527871,1,January,2025Q1
O003046,2025-01-28,C0563,P0112,S006,8,0.0,306110.56,218905.28,87205.28,0.28488164537675537,1,January,2025Q1
O003232,2025-01-28,C0010,P0089,S022,7,0.0,227630.55,184528.61,43101.94,0.1893504189134543,1,January,2025Q1
O003327,2025-01-28,C0831,P0091,S009,6,0.05,35337.26,26920.86,8416.4,0.23817353128114627,1,January,2025Q1
O003935,2025-01-28,C0149,P0106,S008,5,0.05,73823.46,56497.55,17325.91,0.2346938222619205,1,January,2025Q1
O004928,2025-01-28,C0888,P0054,S025,3,0.1,25106.84,23944.83,1162.01,0.04628260665221111,1,January,2025Q1
O001145,2025-01-27,C0650,P0019,S007,3,0.0,96425.52,72893.67,23531.85,0.2440417225647318,1,January,2025Q1
O001318,2025-01-27,C0390,P0053,S017,5,0.2,108971.88,120080.0,-11108.12,-0.10193565532686047,1,January,2025Q1
O001347,2025-01-27,C0658,P0032,S007,2,0.0,75771.36,50850.26,24921.1,0.3288986762280629,1,January,2025Q1
O001661,2025-01-27,C0616,P0070,S011,1,0.0,11912.57,8049.34,3863.23,0.324298619021756,1,January,2025Q1
O002390,2025-01-27,C0889,P0042,S018,8,0.05,53739.52,45008.32,8731.2,0.1624726086128049,1,January,2025Q1
O002716,2025-01-27,C0141,P0009,S004,1,0.0,33763.73,27267.47,6496.26,0.19240350518144766,1,January,2025Q1
O002981,2025-01-27,C0713,P0035,S001,6,0.1,224541.61,170826.42,53715.19,0.2392215411655773,1,January,2025Q1
O003650,2025-01-27,C0903,P0048,S002,8,0.2,58590.85,62787.28,-4196.43,-0.07162261684204957,1,January,2025Q1
O003806,2025-01-27,C0542,P0110,S021,1,0.05,34196.96,25741.91,8455.05,0.24724566160266875,1,January,2025Q1
O003840,2025-01-27,C0184,P0019,S003,8,0.2,205707.78,194383.12,11324.66,0.055052171580481785,1,January,2025Q1
O004112,2025-01-27,C0417,P0115,S022,1,0.05,32009.97,25577.27,6432.7,0.20095926362942546,1,January,2025Q1
O004797,2025-01-27,C0421,P0077,S022,7,0.2,221661.27,189234.92,32426.35,0.14628784721841573,1,January,2025Q1
O005576,2025-01-27,C0937,P0059,S022,4,0.05,8615.25,7183.84,1431.41,0.16614839964017297,1,January,2025Q1
O000348,2025-01-26,C0690,P0094,S013,8,0.15,102033.46,82147.28,19886.18,0.19489861463092598,1,January,2025Q1
O000895,2025-01-26,C0949,P0057,S015,2,0.0,88925.34,59122.46,29802.88,0.335144965428302,1,January,2025Q1
O001560,2025-01-26,C0665,P0049,S024,7,0.0,117536.79,81906.51,35630.28,0.3031415099901912,1,January,2025Q1
O001563,2025-01-26,C0662,P0032,S004,4,0.0,151542.72,101700.52,49842.2,0.3288986762280629,1,January,2025Q1
